transaction_id,amount,customer_age,account_age_days,transactions_last_24h,avg_transaction_amount,merchant_risk_score,device_risk_score,ip_risk_score,is_international,is_new_device,is_new_location,hour,is_fraud
TXN000301,1180.69,36,33,5,1841.76,0.2973,0.2197,0.2228,0,0,0,0,0
TXN000302,1057.42,60,294,4,2576.54,0.3761,0.3946,0.0757,0,0,0,14,0
TXN000303,669.21,18,662,5,645.85,0.1352,0.2072,0.0235,0,0,0,23,0
TXN000304,1748.03,64,487,0,972.03,0.281,0.1387,0.1706,0,0,0,14,0
TXN000305,1203.75,46,34,2,815.8,0.08,0.1049,0.1567,1,0,0,3,0
TXN000306,1676.77,25,1156,2,738.06,0.1432,0.1567,0.1914,0,0,0,9,0
TXN000307,244.15,33,370,31,353.82,0.1062,0.2654,0.0774,0,0,0,2,1
TXN000308,1780.95,46,298,3,1115.39,0.1804,0.1579,0.13,0,0,1,9,0
TXN000309,836.37,34,115,2,1533.83,0.1591,0.1654,0.2318,0,1,0,22,0
TXN000310,1453.2,23,805,4,983.81,0.1813,0.1223,0.1219,0,0,0,6,0
TXN000311,2691.98,52,551,1,1089.78,0.2612,0.0284,0.1413,0,0,0,11,0
TXN000312,1933.36,52,15,4,1469.84,0.144,0.3807,0.2394,0,0,0,9,0
TXN000313,7345.04,24,47,3,2944.76,0.1252,0.2618,0.3647,1,1,0,16,0
TXN000314,588.08,32,23,3,817.43,0.0437,0.2485,0.269,0,0,0,2,0
TXN000315,448.56,30,354,1,482.93,0.0758,0.0932,0.1625,0,0,0,16,0
TXN000316,622.08,52,2685,2,1029.36,0.0172,0.2045,0.087,1,0,0,1,0
TXN000317,4178.16,55,1158,6,4098.98,0.1714,0.3697,0.1346,0,0,0,6,0
TXN000318,564.36,55,396,4,486.56,0.0628,0.0961,0.208,0,0,0,23,0
TXN000319,1753.58,66,1702,4,1728.65,0.2111,0.282,0.1924,0,1,0,13,0
TXN000320,1900.29,57,259,3,2466.46,0.2201,0.0936,0.1246,0,1,0,9,0
TXN000321,159.85,34,151,3,209.37,0.1459,0.2049,0.1546,0,0,0,15,0
TXN000322,1766.93,23,308,0,1461.41,0.1466,0.1378,0.1162,0,0,0,17,0
TXN000323,1532.69,49,125,4,1673.02,0.0466,0.2501,0.0916,0,0,0,7,0
TXN000324,482.69,65,159,1,909.47,0.1512,0.2071,0.1664,0,0,0,8,0
TXN000325,245.67,68,337,7,697.49,0.0792,0.319,0.4735,0,0,0,7,0
TXN000326,522.71,29,449,7,725.26,0.1572,0.3133,0.0752,0,0,0,13,0
TXN000327,407.38,30,799,4,871.31,0.4069,0.1199,0.0716,0,0,0,21,0
TXN000328,560.58,19,255,1,887.61,0.1482,0.3831,0.3202,0,0,0,20,0
TXN000329,616.24,25,592,7,777.79,0.13,0.0978,0.1146,0,1,0,17,1
TXN000330,795.14,46,17,0,861.67,0.1559,0.3201,0.1057,0,0,0,10,0
TXN000331,1749.79,46,113,2,2523.88,0.1332,0.1223,0.2852,0,0,0,22,0
TXN000332,1564.09,37,85,1,468.67,0.3199,0.1897,0.1583,0,0,0,4,0
TXN000333,161.1,34,412,1,322.36,0.4364,0.0568,0.2651,0,0,0,12,0
TXN000334,4963.25,61,59,3,2552.3,0.1169,0.1141,0.3569,0,0,1,7,0
TXN000335,876.71,41,2000,5,958.71,0.26,0.3038,0.0574,0,0,0,18,0
TXN000336,582.07,60,363,14,835.67,0.4553,0.2361,0.3348,0,0,0,19,0
TXN000337,1401.52,68,868,1,1014.5,0.1213,0.0558,0.4698,0,0,0,21,0
TXN000338,989.71,34,36,2,1269.65,0.0788,0.1857,0.1536,0,0,0,8,0
TXN000339,487.52,28,438,3,759.88,0.0994,0.1382,0.092,1,0,0,19,0
TXN000340,4182.01,67,665,7,1562.67,0.1187,0.2178,0.0815,0,0,0,18,0
TXN000341,167.25,51,406,4,559.15,0.09,0.3032,0.2033,0,0,1,17,0
TXN000342,775.91,33,341,2,887.78,0.2702,0.2843,0.446,0,0,0,0,0
TXN000343,258.33,50,582,3,232.69,0.0779,0.1516,0.2744,0,0,0,3,0
TXN000344,5404.45,44,1386,19,2491.32,0.0818,0.2884,0.2358,0,0,0,4,1
TXN000345,778.68,65,421,1,969.46,0.1981,0.0778,0.0592,0,0,1,9,0
TXN000346,7575.17,31,854,18,1752.98,0.1108,0.4084,0.1423,0,0,0,20,1
TXN000347,2324.17,69,201,6,1530.89,0.0557,0.0625,0.1821,0,0,0,9,0
TXN000348,438.28,66,253,3,1611.42,0.1446,0.5749,0.046,0,0,0,2,1
TXN000349,490.31,27,425,3,1090.68,0.1769,0.0561,0.3126,0,0,0,14,1
TXN000350,1639.38,26,81,3,1439.08,0.3391,0.0954,0.2034,1,0,0,19,0
TXN000351,298.26,45,80,15,559.53,0.4007,0.1743,0.0941,0,0,0,2,0
TXN000352,652.94,20,3000,4,483.08,0.327,0.205,0.1543,0,0,0,11,0
TXN000353,796.06,33,1036,2,1021.7,0.2211,0.1389,0.2101,0,0,0,22,0
TXN000354,352.96,40,1283,3,681.4,0.1172,0.484,0.2801,0,0,0,9,0
TXN000355,1749.88,68,894,3,2974.48,0.2155,0.3417,0.137,0,0,0,12,0
TXN000356,2278.23,69,734,5,1425.96,0.0434,0.3327,0.1552,0,0,0,13,0
TXN000357,218.29,25,1097,2,664.12,0.1088,0.3568,0.2781,0,0,0,13,0
TXN000358,1611.34,64,466,5,906.8,0.3772,0.4339,0.2313,0,0,0,16,0
TXN000359,2173.51,22,181,2,1203.64,0.1704,0.0768,0.0611,0,0,0,16,0
TXN000360,871.42,56,940,6,1045.65,0.0822,0.2783,0.1251,0,1,0,21,0
TXN000361,612.64,61,490,2,1326.4,0.2481,0.0305,0.1819,0,0,1,9,0
TXN000362,1562.1,64,117,3,1150.62,0.141,0.3267,0.3427,0,0,0,16,0
TXN000363,317.04,29,1550,4,414.28,0.0316,0.2071,0.1693,0,0,0,20,0
TXN000364,105.75,64,630,25,243.32,0.207,0.1017,0.25,0,0,0,3,1
TXN000365,2412.7,24,148,7,844.27,0.1736,0.2557,0.1023,0,0,0,1,0
TXN000366,998.16,44,333,1,1623.51,0.0391,0.0637,0.5099,0,0,0,6,0
TXN000367,378.67,42,462,2,850.94,0.1633,0.125,0.0323,0,0,0,23,0
TXN000368,3048.4,34,280,3,2606.06,0.1726,0.4554,0.3861,0,0,0,9,1
TXN000369,1022.35,19,804,1,1061.23,0.0962,0.3003,0.0643,0,0,0,21,0
TXN000370,6421.72,58,414,12,2835.68,0.1729,0.1223,0.0801,0,0,0,9,0
TXN000371,1992.3,35,221,2,2456.11,0.0804,0.0332,0.1097,0,0,0,13,0
TXN000372,1867.63,52,497,1,2289.07,0.1304,0.1667,0.2225,0,0,0,12,0
TXN000373,567.88,39,989,4,472.27,0.4589,0.1202,0.0351,0,0,0,20,0
TXN000374,1238.6,37,38,2,1109.87,0.0604,0.1433,0.1103,0,0,0,4,0
TXN000375,2929.13,64,99,2,2581.02,0.2274,0.3202,0.0698,0,0,0,7,0
TXN000376,1541.04,22,564,2,1326.95,0.1598,0.359,0.1108,0,1,0,13,0
TXN000377,1769.75,56,747,3,1616.55,0.0681,0.1102,0.0942,0,0,0,20,0
TXN000378,330.11,56,215,1,415.08,0.0292,0.0497,0.1864,1,0,0,8,0
TXN000379,6641.72,37,118,23,4201.32,0.0701,0.414,0.1549,0,1,0,17,1
TXN000380,517.03,31,2174,6,630.2,0.0276,0.3612,0.0728,0,0,0,11,0
TXN000381,422.54,18,193,8,271.48,0.2887,0.3212,0.13,0,0,0,11,0
TXN000382,1839.93,66,75,24,857.66,0.1855,0.3433,0.2019,1,0,0,14,1
TXN000383,136.2,67,486,4,197.7,0.0256,0.1781,0.1855,0,0,0,16,0
TXN000384,1925.38,30,444,16,513.07,0.1218,0.1335,0.1816,0,0,0,21,1
TXN000385,4442.72,19,66,5,6574.53,0.1581,0.1233,0.1807,0,0,0,20,0
TXN000386,570.21,24,435,6,840.48,0.3857,0.0208,0.135,1,1,0,2,1
TXN000387,543.24,21,21,4,403.65,0.1056,0.2556,0.0582,0,0,0,16,0
TXN000388,1423.06,61,446,4,1116.23,0.1506,0.126,0.0156,0,0,0,10,0
TXN000389,608.52,64,150,1,584.96,0.4728,0.0665,0.1877,0,0,0,1,0
TXN000390,3150.14,25,197,1,2008.54,0.1548,0.242,0.139,0,0,0,18,0
TXN000391,676.05,56,174,1,588.35,0.1591,0.2403,0.1135,0,0,0,1,0
TXN000392,4128.51,27,341,6,1325.46,0.2073,0.2999,0.1547,0,0,0,4,0
TXN000393,477.13,37,668,14,491.3,0.402,0.2818,0.0849,0,0,0,21,0
TXN000394,4227.42,49,393,5,6763.66,0.2477,0.018,0.1497,0,0,0,8,0
TXN000395,1151.82,55,132,2,1560.15,0.2186,0.2147,0.7263,0,0,0,23,0
TXN000396,1283.54,63,72,3,990.44,0.4434,0.3308,0.1058,0,0,0,8,0
TXN000397,1167.01,20,702,4,893.31,0.2251,0.1168,0.2887,0,0,0,19,0
TXN000398,833.84,28,241,4,744.33,0.1697,0.2906,0.1317,0,0,0,2,0
TXN000399,403.48,32,413,4,643.78,0.0905,0.2693,0.1874,0,0,0,8,0
TXN000400,1161.98,34,216,21,631.52,0.0631,0.1952,0.0769,0,0,1,1,1
TXN000401,10302.84,69,124,4,3550.45,0.1614,0.1486,0.143,0,0,0,6,0
TXN000402,756.91,58,83,1,744.84,0.0553,0.2707,0.3305,0,0,0,1,0
TXN000403,668.64,34,112,4,247.0,0.1327,0.2132,0.2835,0,0,1,14,0
TXN000404,780.76,68,27,4,484.84,0.26,0.2356,0.2047,0,0,0,17,0
TXN000405,7113.04,43,996,0,2099.4,0.1381,0.409,0.0909,0,1,0,19,0
TXN000406,1191.93,44,78,3,919.08,0.0236,0.0631,0.2212,0,0,0,23,0
TXN000407,1076.29,40,330,2,998.39,0.0496,0.1069,0.2205,1,0,0,9,0
TXN000408,3952.84,25,184,3,2487.09,0.2639,0.2864,0.4075,1,0,0,17,0
TXN000409,501.45,66,684,31,636.5,0.066,0.1281,0.2118,0,0,0,22,1
TXN000410,2135.82,18,577,4,1707.34,0.3565,0.3222,0.1922,0,0,0,22,0
TXN000411,1428.49,27,1,0,687.1,0.2062,0.1316,0.2447,0,0,0,14,0
TXN000412,2575.62,29,136,5,1641.09,0.1154,0.338,0.0248,0,1,0,16,0
TXN000413,819.9,32,591,10,833.98,0.1299,0.0163,0.2375,0,0,0,3,0
TXN000414,1033.95,24,308,2,926.04,0.1469,0.1556,0.1722,0,0,0,2,0
TXN000415,2953.71,18,1620,1,1947.09,0.1544,0.1425,0.0605,0,0,0,16,0
TXN000416,2757.45,53,1428,3,1851.25,0.1681,0.1697,0.1311,0,0,0,9,0
TXN000417,1475.48,68,500,0,976.72,0.1168,0.0907,0.3101,0,1,0,20,0
TXN000418,950.09,24,71,6,788.29,0.0888,0.2934,0.0803,0,0,0,20,0
TXN000419,2134.32,33,417,6,3359.02,0.2272,0.1352,0.2198,0,0,0,23,0
TXN000420,1149.06,44,498,1,1656.61,0.1306,0.0628,0.0724,0,0,0,6,0
TXN000421,1074.75,66,717,16,833.97,0.2083,0.2835,0.1176,0,0,0,8,1
TXN000422,1096.79,54,1013,0,694.26,0.2089,0.3136,0.2745,0,0,0,12,0
TXN000423,3306.0,57,41,2,2247.17,0.3395,0.2177,0.4818,0,0,0,16,0
TXN000424,820.09,48,1673,2,1188.9,0.4856,0.1789,0.3115,1,0,0,10,0
TXN000425,899.98,39,72,3,978.0,0.236,0.1259,0.1403,0,0,0,3,0
TXN000426,623.05,28,70,5,1188.54,0.2745,0.0816,0.0904,0,0,0,15,0
TXN000427,646.24,62,125,19,1389.16,0.3116,0.0956,0.1728,0,0,0,13,0
TXN000428,1102.27,59,733,6,1053.97,0.2324,0.0906,0.1782,0,0,0,20,0
TXN000429,5375.28,19,125,3,2546.77,0.2222,0.189,0.1607,0,0,0,21,0
TXN000430,2797.35,55,615,2,2647.94,0.0767,0.197,0.2088,0,0,0,22,0
TXN000431,4545.06,22,711,3,1591.32,0.2274,0.0693,0.2349,0,0,0,2,0
TXN000432,2622.93,56,136,4,2870.68,0.1859,0.112,0.3006,0,0,0,18,0
TXN000433,1122.28,60,385,4,1103.18,0.0401,0.0068,0.1717,0,0,1,0,0
TXN000434,1030.89,24,243,5,1777.98,0.4112,0.2071,0.2294,0,1,0,21,0
TXN000435,1830.12,40,1370,2,2215.25,0.2848,0.0622,0.2116,0,0,0,23,0
TXN000436,1163.12,24,293,24,2237.98,0.174,0.2233,0.1878,1,0,0,12,1
TXN000437,890.04,47,2,25,2082.24,0.3431,0.224,0.2075,0,0,0,9,1
TXN000438,894.91,66,329,0,1705.87,0.1648,0.2118,0.2258,0,0,0,1,0
TXN000439,4522.82,22,406,4,4315.59,0.059,0.2787,0.3244,0,0,0,15,0
TXN000440,501.21,38,198,0,751.61,0.0633,0.043,0.1539,0,0,0,10,0
TXN000441,747.26,68,1214,3,983.72,0.2037,0.1472,0.1185,0,0,0,10,0
TXN000442,1182.36,33,816,6,943.73,0.1271,0.2377,0.274,0,1,0,13,0
TXN000443,361.59,24,224,1,847.55,0.2862,0.0797,0.2987,0,0,0,8,0
TXN000444,284.98,43,155,4,272.56,0.1367,0.0359,0.228,0,1,0,22,1
TXN000445,4577.22,44,145,2,2870.97,0.3491,0.0635,0.3316,0,0,0,8,1
TXN000446,894.07,52,102,2,534.74,0.0419,0.0637,0.4024,0,0,0,5,0
TXN000447,1640.87,34,1054,5,1235.05,0.1639,0.0872,0.0802,0,0,0,2,0
TXN000448,393.86,67,200,1,405.33,0.2134,0.1122,0.1368,0,0,0,20,0
TXN000449,1201.64,45,47,2,1693.41,0.0585,0.1341,0.1351,0,0,0,9,0
TXN000450,604.82,32,581,5,632.84,0.2864,0.151,0.4594,0,0,0,3,0
TXN000451,1229.34,67,42,1,495.13,0.216,0.0913,0.1104,0,0,0,2,0
TXN000452,1460.05,66,1246,2,1256.44,0.2098,0.2378,0.253,0,0,0,18,0
TXN000453,633.15,43,22,4,671.48,0.1377,0.1135,0.076,0,0,0,5,0
TXN000454,1000.36,19,231,2,733.69,0.0746,0.2057,0.2801,0,0,0,8,0
TXN000455,1271.05,49,281,4,1236.76,0.2175,0.2377,0.2605,1,0,0,15,0
TXN000456,2173.68,46,407,2,1919.83,0.152,0.2646,0.0925,0,0,0,17,0
TXN000457,539.92,25,40,1,618.39,0.0802,0.2337,0.3192,0,0,0,14,0
TXN000458,436.13,50,673,1,547.94,0.16,0.2927,0.041,0,0,0,9,0
TXN000459,1928.0,61,187,0,1114.81,0.346,0.041,0.1247,0,0,1,22,0
TXN000460,547.18,23,540,2,1599.55,0.1787,0.0964,0.1337,1,0,0,18,0
TXN000461,3972.53,55,229,1,3053.15,0.1043,0.1374,0.3783,0,0,0,8,0
TXN000462,398.56,25,356,1,518.05,0.1969,0.2585,0.193,0,0,0,18,0
TXN000463,307.83,56,977,2,877.8,0.1986,0.1656,0.223,0,0,0,7,0
TXN000464,1461.2,39,1,5,2497.51,0.2904,0.2352,0.2319,0,0,0,1,0
TXN000465,4278.43,18,36,2,4364.1,0.0581,0.1501,0.0083,0,0,0,0,0
TXN000466,578.62,68,877,4,547.21,0.2119,0.2121,0.3257,0,0,0,2,0
TXN000467,982.24,26,1485,7,653.82,0.0618,0.3659,0.1006,0,1,0,20,1
TXN000468,2233.18,48,961,5,1431.92,0.1872,0.1025,0.2095,0,0,0,11,0
TXN000469,312.59,27,1056,6,731.85,0.1128,0.2252,0.1354,0,0,0,0,0
TXN000470,793.27,66,171,3,644.54,0.1408,0.138,0.0816,0,0,0,8,0
TXN000471,1942.69,56,1612,2,1301.31,0.1106,0.3143,0.1557,0,0,0,20,0
TXN000472,3659.21,59,401,2,3244.1,0.158,0.2124,0.3604,0,0,0,17,0
TXN000473,578.08,40,87,21,438.5,0.3309,0.1373,0.0705,0,0,0,20,1
TXN000474,1081.33,42,56,0,3130.14,0.3059,0.1832,0.1743,0,0,0,20,0
TXN000475,425.41,50,131,1,733.38,0.1626,0.0526,0.0782,0,0,0,7,0
TXN000476,2961.29,58,556,2,1396.96,0.1035,0.0578,0.1475,0,0,0,5,1
TXN000477,2863.37,62,1285,4,3339.56,0.3456,0.331,0.1953,0,1,0,13,0
TXN000478,4677.1,18,204,3,1377.09,0.2373,0.1941,0.1067,0,0,0,8,0
TXN000479,440.81,52,543,16,890.48,0.2262,0.1173,0.227,0,0,0,7,1
TXN000480,4284.67,23,262,1,1812.97,0.2021,0.0459,0.273,0,0,0,8,0
TXN000481,694.29,32,11,17,971.44,0.1253,0.0216,0.1184,0,0,0,14,0
TXN000482,2538.39,61,91,4,1579.63,0.1238,0.1455,0.1888,0,0,0,7,0
TXN000483,807.76,31,61,3,950.25,0.283,0.0349,0.0741,0,0,0,11,0
TXN000484,2135.44,59,419,5,2003.81,0.3217,0.3184,0.1991,0,0,0,7,0
TXN000485,573.4,42,10,5,413.24,0.3043,0.1192,0.3323,0,0,0,4,0
TXN000486,384.98,30,218,1,539.44,0.289,0.0209,0.0509,0,0,0,5,0
TXN000487,635.47,35,1436,1,409.01,0.176,0.0969,0.1175,0,0,0,14,0
TXN000488,910.75,45,63,4,1054.16,0.0354,0.185,0.4363,0,0,1,18,0
TXN000489,414.57,57,102,5,375.9,0.059,0.1705,0.1556,0,0,0,12,0
TXN000490,157.73,49,127,6,675.68,0.1629,0.1513,0.1207,0,0,1,16,0
TXN000491,419.56,66,454,7,505.09,0.1093,0.177,0.0977,0,0,0,3,0
TXN000492,6190.19,63,507,7,3089.53,0.2803,0.2669,0.0839,0,1,0,8,0
TXN000493,803.19,57,98,4,548.14,0.0975,0.3791,0.1376,0,0,0,13,0
TXN000494,725.61,49,214,2,445.6,0.3014,0.0607,0.1658,0,0,0,13,1
TXN000495,1343.67,33,202,3,1304.84,0.2511,0.0522,0.3327,0,0,0,22,0
TXN000496,8979.74,39,80,2,3571.62,0.033,0.1264,0.1249,0,0,0,15,0
TXN000497,1184.88,24,89,3,1011.06,0.3382,0.4292,0.1359,0,0,0,9,0
TXN000498,742.37,37,1033,6,1067.31,0.1259,0.2038,0.1381,0,0,0,0,0
TXN000499,4332.32,66,49,2,2706.82,0.1287,0.2459,0.2543,0,0,0,20,0
TXN000500,3368.39,40,210,2,2027.91,0.2047,0.0912,0.3278,0,0,0,17,0
TXN000501,2088.22,23,51,26,1477.03,0.0699,0.2724,0.5174,0,0,0,18,1
TXN000502,584.49,51,326,4,729.5,0.1193,0.1651,0.1374,0,0,0,7,0
TXN000503,1761.6,68,524,1,1508.95,0.0851,0.3684,0.2907,0,0,0,7,0
TXN000504,910.31,63,268,5,423.03,0.3034,0.1584,0.2566,0,0,0,1,0
TXN000505,921.57,32,145,3,708.7,0.1843,0.1293,0.032,0,0,0,6,0
TXN000506,1325.11,41,480,4,2987.0,0.2217,0.054,0.1858,0,0,0,6,0
TXN000507,1930.58,45,131,0,2728.19,0.2036,0.149,0.1099,1,0,0,11,0
TXN000508,1027.46,30,808,2,1489.56,0.2003,0.3646,0.2566,1,0,0,4,0
TXN000509,187.65,31,139,5,284.14,0.1046,0.3721,0.1123,0,0,0,0,0
TXN000510,147.38,30,115,2,470.71,0.3137,0.1746,0.4372,0,0,0,19,0
TXN000511,1927.9,69,1202,7,681.55,0.3086,0.2189,0.1985,0,1,0,12,0
TXN000512,600.55,56,1260,2,972.44,0.188,0.0913,0.121,0,0,0,7,0
TXN000513,293.69,61,138,2,457.01,0.1229,0.0289,0.2768,0,0,0,19,0
TXN000514,317.23,60,1176,0,922.95,0.2014,0.2266,0.3888,0,0,0,7,0
TXN000515,6085.37,67,1242,4,3778.59,0.2244,0.4858,0.2024,0,0,0,14,0
TXN000516,1381.06,23,156,18,1451.84,0.3177,0.3293,0.1226,0,0,0,3,0
TXN000517,1053.82,63,932,1,1278.16,0.3351,0.075,0.1837,0,0,0,17,0
TXN000518,456.6,21,2943,5,537.92,0.0624,0.2077,0.4024,0,0,0,16,0
TXN000519,481.07,42,8,3,348.18,0.125,0.245,0.1677,0,0,0,2,0
TXN000520,356.47,48,772,4,464.18,0.0633,0.2875,0.0759,0,0,0,21,0
TXN000521,113.36,36,1,3,338.47,0.1592,0.4189,0.2437,0,0,0,10,0
TXN000522,568.03,25,1028,4,1155.77,0.4835,0.3678,0.1388,0,0,0,19,0
TXN000523,685.27,27,76,3,1434.71,0.0885,0.2203,0.2388,0,0,0,1,0
TXN000524,649.19,60,760,3,557.97,0.2253,0.3246,0.3429,0,1,1,9,0
TXN000525,2028.5,34,108,3,1216.27,0.2295,0.1719,0.3923,0,0,0,3,0
TXN000526,6867.04,34,181,3,3066.51,0.079,0.1497,0.1228,0,0,0,20,0
TXN000527,1756.71,66,166,17,4317.31,0.0756,0.2164,0.2664,0,0,0,3,0
TXN000528,2645.03,25,193,3,1880.49,0.1898,0.3663,0.175,0,0,0,7,0
TXN000529,691.82,65,946,1,970.31,0.3731,0.3431,0.1617,0,0,0,7,0
TXN000530,9178.09,65,227,1,1838.44,0.2072,0.093,0.0948,0,0,0,20,1
TXN000531,6046.42,49,281,3,2825.01,0.1717,0.0843,0.2034,1,0,0,11,0
TXN000532,686.07,26,25,3,269.06,0.1869,0.435,0.2017,0,1,0,2,1
TXN000533,4811.63,26,281,2,3094.71,0.0583,0.2263,0.0751,0,0,0,17,1
TXN000534,924.11,32,130,1,749.04,0.3429,0.4765,0.056,0,0,0,7,0
TXN000535,604.32,48,180,0,754.1,0.1352,0.2321,0.0611,0,0,1,4,0
TXN000536,615.19,25,556,2,855.38,0.2406,0.117,0.2452,0,0,0,20,0
TXN000537,883.6,41,155,4,1372.05,0.3164,0.1488,0.1053,0,0,0,1,0
TXN000538,707.54,24,202,2,503.77,0.1086,0.2639,0.1139,0,0,0,9,0
TXN000539,2119.32,46,467,3,898.41,0.1065,0.4538,0.0128,0,0,0,1,0
TXN000540,1301.73,19,182,2,1583.98,0.0792,0.1726,0.3746,0,0,0,19,0
TXN000541,858.95,54,518,4,1277.93,0.4671,0.2089,0.1704,0,0,1,1,0
TXN000542,633.11,20,89,1,1431.63,0.2379,0.3418,0.3157,0,0,0,10,0
TXN000543,1000.05,28,37,2,874.12,0.0816,0.1851,0.2747,0,0,0,14,0
TXN000544,3504.12,27,134,4,1782.19,0.3223,0.2153,0.0765,0,0,0,5,0
TXN000545,4643.02,61,376,17,2297.3,0.0431,0.0715,0.2725,0,0,0,1,1
TXN000546,4701.56,20,113,3,2202.85,0.2482,0.2781,0.1676,0,0,0,2,0
TXN000547,1859.01,40,2293,7,1479.3,0.234,0.233,0.0562,0,0,0,13,0
TXN000548,2223.48,48,487,23,2115.88,0.2934,0.0323,0.0467,0,0,0,12,1
TXN000549,4084.61,44,194,2,2017.76,0.1916,0.2246,0.3085,0,0,0,6,0
TXN000550,3877.79,53,2241,1,7140.62,0.173,0.0211,0.4427,0,0,0,14,0
TXN000551,2018.65,59,210,1,2572.53,0.3401,0.2529,0.1543,0,1,0,5,1
TXN000552,2640.82,38,4,1,1030.58,0.3058,0.1357,0.4509,0,0,1,14,0
TXN000553,320.79,61,294,3,579.3,0.1913,0.2677,0.1686,0,0,0,13,0
TXN000554,896.28,34,564,4,913.43,0.0084,0.1151,0.0921,0,0,0,16,0
TXN000555,1230.26,69,153,2,869.35,0.263,0.2536,0.046,0,0,0,19,0
TXN000556,1641.69,44,49,2,1568.69,0.3208,0.3511,0.1088,0,0,0,15,0
TXN000557,1263.95,56,1313,6,671.71,0.0743,0.1102,0.3639,0,1,0,1,0
TXN000558,5846.78,63,246,22,2526.33,0.2132,0.3104,0.078,0,0,0,22,1
TXN000559,539.76,59,597,5,414.6,0.3141,0.1857,0.3191,0,0,0,4,0
TXN000560,751.27,62,848,5,349.75,0.1799,0.165,0.2168,0,0,1,12,0
TXN000561,598.63,45,386,3,997.67,0.2522,0.5017,0.2106,0,0,0,1,0
TXN000562,557.56,20,347,5,608.02,0.1995,0.2852,0.0522,0,0,0,2,0
TXN000563,1706.32,43,308,2,454.52,0.0536,0.0476,0.1103,0,0,0,18,0
TXN000564,2044.0,27,1299,1,702.08,0.0607,0.2943,0.0585,0,0,0,2,0
TXN000565,318.83,64,176,7,643.52,0.1142,0.2015,0.0275,0,0,0,3,0
TXN000566,1096.72,30,646,5,1104.44,0.3087,0.3124,0.4375,0,0,0,9,0
TXN000567,765.49,29,366,3,710.29,0.042,0.465,0.1897,1,1,0,23,0
TXN000568,945.48,30,53,2,751.9,0.2411,0.1028,0.2773,0,0,0,19,0
TXN000569,2202.43,51,556,3,1092.9,0.0873,0.6353,0.1838,0,0,0,21,0
TXN000570,6133.41,47,827,2,2230.47,0.1132,0.2158,0.127,0,1,0,15,0
TXN000571,3134.11,67,213,5,3070.27,0.2833,0.0791,0.4108,0,0,0,7,0
TXN000572,2254.15,39,453,4,1216.14,0.2733,0.449,0.1478,0,0,0,7,1
TXN000573,1834.24,32,261,5,1284.19,0.2919,0.0031,0.1403,0,0,0,5,0
TXN000574,953.51,20,10,6,964.65,0.3545,0.2577,0.2882,0,0,0,21,0
TXN000575,603.59,18,216,4,1535.9,0.1887,0.1039,0.3774,0,0,0,23,0
TXN000576,2523.28,37,246,5,1441.09,0.2692,0.0493,0.071,0,0,0,7,0
TXN000577,3869.77,66,3000,3,2774.13,0.0385,0.2546,0.1128,0,0,0,8,1
TXN000578,362.19,45,471,2,292.34,0.2916,0.3783,0.0934,0,0,0,5,0
TXN000579,542.48,64,97,2,930.62,0.1071,0.2227,0.2495,0,1,0,16,0
TXN000580,4084.52,23,263,2,1390.52,0.1385,0.0062,0.2478,1,0,0,5,0
TXN000581,1170.82,22,58,3,1076.64,0.2926,0.1308,0.415,0,0,0,0,0
TXN000582,303.33,61,974,4,568.26,0.1088,0.1066,0.4626,0,0,0,14,0
TXN000583,215.76,23,988,14,441.62,0.3009,0.3096,0.0601,0,0,0,15,1
TXN000584,2799.05,20,720,2,1928.36,0.3974,0.147,0.041,0,0,0,15,0
TXN000585,952.55,39,160,6,645.58,0.2015,0.0809,0.0924,1,0,0,21,0
TXN000586,248.87,66,24,5,321.04,0.5138,0.0599,0.3956,1,0,0,20,0
TXN000587,2576.13,53,197,3,1997.4,0.2664,0.307,0.3093,0,0,0,20,0
TXN000588,2183.04,23,1027,2,1512.15,0.1308,0.1273,0.1588,0,0,0,4,0
TXN000589,1092.09,61,893,3,1011.2,0.1512,0.2668,0.3403,0,0,0,23,0
TXN000590,393.1,61,72,3,578.14,0.2232,0.111,0.0587,0,0,0,16,0
TXN000591,1718.72,59,465,0,1012.92,0.3222,0.0956,0.0641,0,0,0,0,0
TXN000592,4070.86,64,260,20,2568.07,0.3725,0.1897,0.2615,0,0,1,0,1
TXN000593,483.93,30,475,4,354.15,0.1517,0.1549,0.0378,0,0,0,12,0
TXN000594,231.98,68,492,3,366.95,0.1503,0.2253,0.0645,0,0,0,6,0
TXN000595,339.85,34,43,6,706.67,0.2824,0.5158,0.0874,0,0,0,9,0
TXN000596,1122.64,59,222,2,1076.37,0.1165,0.1634,0.2511,0,0,0,12,0
TXN000597,1291.89,48,102,4,774.79,0.1784,0.2107,0.084,1,0,0,14,0
TXN000598,3047.8,58,335,2,1719.81,0.2011,0.0704,0.0154,0,0,0,13,0
TXN000599,3240.86,50,70,2,2350.03,0.281,0.1501,0.2768,0,0,0,8,0
TXN000600,1040.43,51,163,2,1332.93,0.5291,0.242,0.3211,1,0,0,2,0
TXN000601,1043.14,50,203,3,1623.44,0.1552,0.0989,0.2139,0,1,1,23,0
TXN000602,1314.48,58,243,0,1326.73,0.4681,0.0896,0.1807,0,0,0,1,0
TXN000603,1099.48,56,726,2,1103.96,0.0575,0.2352,0.1121,0,0,0,7,0
